25.195312, -12.909119, 48.862933
25.268555, -16.549442, 45.208723
25.341797, -22.939119, 38.768999
25.415039, -11.244044, 50.427276
25.488281, -6.269174, 55.384005
25.561523, -6.068606, 55.575255
25.634766, -11.356763, 50.266819
25.708008, -21.394077, 40.228465
25.781250, -38.519870, 23.014645
25.854492, -18.241358, 43.280463
25.927734, -21.380592, 40.162975
26.000977, -22.814939, 38.657896
26.074219, -21.776786, 39.699508
26.147461, -25.310435, 36.118654
26.220703, -24.147578, 37.288094
26.293945, -30.715932, 30.649521
26.367188, -23.024441, 38.346021
26.440430, -23.211007, 38.139440
26.513672, -27.218204, 34.118884
26.586914, -26.387955, 34.930077
26.660156, -46.705937, 14.672041
26.733398, -36.067679, 25.187444
26.806641, -35.062352, 26.188002
26.879883, -34.572204, 26.655409
26.953125, -38.655188, 22.564399
27.026367, -41.993337, 19.158922
27.099609, -33.598306, 27.567479
27.172852, -50.683469, 10.555384
27.246094, -27.654697, 33.463171
27.319336, -24.351399, 36.744308
27.392578, -24.312526, 36.782406
27.465820, -36.476399, 24.618324
27.539062, -49.089961, 11.982777
27.612305, -38.721943, 22.290944
27.685547, -32.759795, 28.258457
27.758789, -34.514285, 26.490950
27.832031, -53.311959, 7.757965
27.905273, -29.920609, 31.028099
27.978516, -28.858377, 32.096595
28.051758, -40.675096, 20.256029
28.125000, -29.900946, 30.990902
28.198242, -23.815586, 37.069944
28.271484, -22.717824, 38.159203
28.344727, -29.521305, 31.364276
28.417969, -28.938978, 31.902593
28.491211, -33.122615, 27.720019
28.564453, -33.961685, 26.837287
28.637695, -32.052726, 28.752296
28.710938, -39.985227, 20.796157
28.784180, -32.347070, 28.410442
28.857422, -28.365832, 32.392642
28.930664, -30.855195, 29.891358
29.003906, -33.357162, 27.374368
29.077148, -34.421523, 26.282150
29.150391, -32.240517, 28.459940
29.223633, -43.410801, 17.310924
29.296875, -40.971211, 19.679786
29.370117, -30.962477, 29.692881
29.443359, -34.462896, 26.190950
29.516602, -40.831857, 19.804078
29.589844, -59.895254, 0.588375
29.663086, -37.417372, 23.180689
29.736328, -34.864386, 25.732306
29.809570, -36.854503, 23.731568
29.882812, -36.108236, 24.463204
29.956055, -32.002463, 28.551389
30.029297, -30.807960, 29.735863
30.102539, -30.238555, 30.295071
30.175781, -35.951652, 24.585726
30.249023, -37.798799, 22.703376
30.322266, -32.127965, 28.366078
30.395508, -30.021386, 30.466437
30.468750, -35.438417, 25.042021
30.541992, -40.907916, 19.536312
30.615234, -30.161548, 30.290788
30.688477, -33.551285, 26.909393
30.761719, -34.529596, 25.902884
30.834961, -33.999635, 26.427039
30.908203, -38.919909, 21.496396
30.981445, -35.487631, 24.916006
31.054688, -42.361518, 18.062321
31.127930, -39.639551, 20.735185
31.201172, -33.819943, 26.553922
31.274414, -36.706352, 23.665928
31.347656, -40.270801, 20.075803
31.420898, -35.277033, 25.072539
31.494141, -42.000935, 18.346565
31.567383, -41.220919, 19.109617
31.640625, -36.007540, 24.318536
31.713867, -38.822039, 21.496095
31.787109, -39.842705, 20.465242
31.860352, -38.265463, 22.025566
31.933594, -33.140533, 27.149487
32.006836, -35.038347, 25.248938
32.080078, -35.916621, 24.358459
32.153320, -34.937413, 25.331658
32.226562, -39.149734, 21.096367
32.299805, -37.933341, 22.316462
32.373047, -41.219196, 19.025028
32.446289, -36.465482, 23.766484
32.519531, -35.587283, 24.650271
32.592773, -39.652381, 20.572238
32.666016, -48.494615, 11.716596
32.739258, -46.473643, 13.739015
32.812500, -34.699314, 25.499596
32.885742, -31.286469, 28.912757
32.958984, -33.302125, 26.889901
33.032227, -34.425375, 25.758435
33.105469, -37.031932, 23.135367
33.178711, -32.168127, 28.003710
33.251953, -34.951556, 25.217292
33.325195, -43.896703, 16.275159
33.398438, -51.695876, 8.437521
33.471680, -39.651736, 20.493486
33.544922, -35.794471, 24.343327
33.618164, -33.272491, 26.864974
33.691406, -38.166223, 21.961256
33.764648, -39.462495, 20.671537
33.837891, -34.594834, 25.523282
33.911133, -30.158541, 29.958556
33.984375, -34.432743, 25.679209
34.057617, -38.632842, 21.473593
34.130859, -43.670537, 16.434796
34.204102, -44.171575, 15.920984
34.277344, -35.901671, 24.191056
34.350586, -45.231512, 14.877044
34.423828, -37.550645, 22.532553
34.497070, -36.502013, 23.577086
34.570312, -42.390662, 17.687658
34.643555, -36.896638, 23.175444
34.716797, -31.427698, 28.641500
34.790039, -30.083845, 29.982214
34.863281, -32.420359, 27.641732
34.936523, -36.989381, 23.066224
35.009766, -35.166852, 24.886020
35.083008, -38.386458, 21.670588
35.156250, -39.312564, 20.736963
35.229492, -38.553666, 21.498021
35.302734, -44.338666, 15.711508
35.375977, -37.549546, 22.485936
35.449219, -39.309890, 20.728425
35.522461, -43.434735, 16.598743
35.595703, -37.774873, 22.260092
35.668945, -32.003856, 28.023978
35.742188, -30.732093, 29.294990
35.815430, -35.826606, 24.200728
35.888672, -42.555320, 17.463108
35.961914, -49.347959, 10.671812
36.035156, -38.057134, 21.962769
36.108398, -41.766807, 18.252329
36.181641, -35.784374, 24.230750
36.254883, -33.110856, 26.905163
36.328125, -36.063788, 23.949616
36.401367, -39.014291, 20.991985
36.474609, -35.702810, 24.302926
36.547852, -34.467559, 25.541412
36.621094, -37.129471, 22.877607
36.694336, -40.700929, 19.308033
36.767578, -45.511685, 14.484302
36.840820, -40.888485, 19.112469
36.914062, -41.725255, 18.279243
36.987305, -41.353230, 18.651980
37.060547, -44.869436, 15.128994
37.133789, -48.389132, 11.605170
37.207031, -38.461557, 21.540455
37.280273, -34.276969, 25.723373
37.353516, -36.418910, 23.574749
37.426758, -35.193600, 24.806641
37.500000, -41.874609, 18.118424
